species	segmented_path
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-02-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-02-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-02-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-03-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-03-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-03-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-03-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-04-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-04-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-04-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-04-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-05-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-05-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-05-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-05-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-06-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-06-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-06-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-06-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-07-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-07-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-07-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-07-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-08-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-08-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-08-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-08-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-09-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-09-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-09-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-09-4.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-10-1.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-10-2.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-10-3.png
Magnolia soulangiana	dataset/segmented/lab/magnolia_soulangiana/ny1114-10-4.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249060395_0000.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249060395_0001.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249060395_0002.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249060395_0003.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249060395_0004.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249317230_0000.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249317230_0001.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249317230_0002.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249317230_0003.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1249317230_0004.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0000.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0001.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0002.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0003.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0004.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1258491122_0005.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0030.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0055.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0073.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0077.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0101.png
Paulownia tomentosa	dataset/segmented/field/paulownia_tomentosa/1259110850_0119.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-01-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-01-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-01-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-01-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-02-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-02-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-02-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-02-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-03-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-03-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-03-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-03-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-04-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-04-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-04-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-04-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-05-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-05-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-05-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-05-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-06-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-06-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-06-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-06-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-07-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-07-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-07-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-07-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-08-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-08-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-08-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-08-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-09-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-09-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-09-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-09-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-10-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-10-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-10-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1262-10-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-01-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-01-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-01-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-01-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-02-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-02-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-02-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-02-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-03-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-03-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-03-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-03-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-04-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-04-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-04-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-04-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-05-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-05-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-05-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-05-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-06-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-06-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-06-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-06-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-07-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-07-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-07-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-07-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-08-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-08-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-08-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-08-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-09-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-09-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-09-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-09-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-10-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-10-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-10-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1263-10-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-01-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-01-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-01-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-01-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-02-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-02-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-02-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-02-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-03-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-03-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-03-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-03-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-04-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-04-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-04-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-04-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-05-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-05-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-05-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-05-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-06-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-06-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-06-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-06-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-07-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-07-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-07-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-07-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-08-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-08-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-08-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-08-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-09-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-09-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-09-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-09-4.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-10-1.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-10-2.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-10-3.png
Paulownia tomentosa	dataset/segmented/lab/paulownia_tomentosa/wb1264-10-4.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249060512_0000.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249060512_0001.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249060512_0002.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249060512_0003.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249060512_0004.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249317341_0000.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249317341_0001.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249317341_0002.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249317341_0003.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1249317341_0004.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0000.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0001.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0002.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0003.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0004.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1258491355_0005.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0041.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0047.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0064.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0090.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0093.png
Quercus coccinea	dataset/segmented/field/quercus_coccinea/1259110850_0125.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-01-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-01-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-01-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-01-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-02-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-02-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-02-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-02-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-03-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-03-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-03-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-03-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-04-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-04-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-04-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-04-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-05-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-05-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-05-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-05-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-06-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-06-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-06-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-06-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-07-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-07-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-07-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-07-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-08-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-08-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-08-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-08-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-09-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-09-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-09-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-09-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-10-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-10-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-10-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1472-10-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-01-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-01-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-01-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-01-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-02-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-02-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-02-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-02-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-03-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-03-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-03-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-03-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-04-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-04-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-04-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-04-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-05-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-05-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-05-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-05-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-06-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-06-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-06-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-06-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-07-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-07-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-07-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-07-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-08-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-08-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-08-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-08-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-09-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-09-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-09-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-09-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-10-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-10-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-10-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1473-10-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-01-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-01-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-01-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-01-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-02-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-02-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-02-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-02-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-03-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-03-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-03-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-03-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-04-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-04-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-04-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-04-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-05-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-05-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-05-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-05-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-06-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-06-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-06-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-06-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-07-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-07-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-07-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-07-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-08-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-08-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-08-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-08-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-09-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-09-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-09-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-09-4.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-10-1.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-10-2.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-10-3.png
Quercus coccinea	dataset/segmented/lab/quercus_coccinea/wb1474-10-4.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-01-1.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-01-2.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-01-3.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-01-4.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-02-1.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-02-2.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-02-3.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-02-4.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-03-1.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-03-2.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-03-3.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-03-4.png
Quercus macrocarpa	dataset/segmented/lab/quercus_macrocarpa/wb1133-04-1.png
